date,ticker,call_volume,put_volume,total_volume,call_open_interest,put_open_interest
2025-07-22,EBS,9.0,4.0,13.0,91.0,1.0
2025-07-22,TH,136.0,103.0,239.0,393.0,811.0
2025-07-22,EQ,57.0,22.0,79.0,62.0,6.0
2025-07-22,DGII,6.0,0.0,6.0,13.0,0.0
2025-07-22,STEP,12.0,49.0,61.0,32.0,50.0
2025-07-22,RPRX,110.0,1.0,111.0,639.0,1012.0
2025-07-22,ACVA,240.0,166.0,406.0,7333.0,613.0
2025-07-22,LPX,74.0,26.0,100.0,1022.0,859.0
2025-07-22,TBRG,0.0,0.0,0.0,2.0,0.0
2025-07-22,CENX,1219.0,526.0,1745.0,2045.0,1014.0
2025-07-22,NSA,12.0,6.0,18.0,4.0,13.0
2025-07-22,CTRA,225.0,285.0,510.0,1099.0,589.0
2025-07-22,PGR,216.0,188.0,404.0,2093.0,859.0
2025-07-22,TSEM,1855.0,83.0,1938.0,6026.0,161.0
2025-07-22,DHC,0.0,0.0,0.0,18.0,0.0
2025-07-22,CSTL,21.0,5.0,26.0,19.0,9.0
2025-07-22,CSR,1.0,0.0,1.0,5.0,0.0
2025-07-22,ON,8367.0,12950.0,21317.0,6502.0,3762.0
2025-07-22,GSM,4.0,2.0,6.0,11922.0,37.0
2025-07-22,GABC,0.0,0.0,0.0,20.0,50.0
2025-07-22,VNOM,1189.0,224.0,1413.0,6835.0,3634.0
2025-07-22,ACM,48.0,4.0,52.0,101.0,263.0
2025-07-22,CBT,29.0,4.0,33.0,46.0,7.0
2025-07-22,MASI,20.0,26.0,46.0,67.0,52.0
2025-07-22,SPG,445.0,146.0,591.0,1905.0,1587.0
2025-07-22,BSM,81.0,8.0,89.0,683.0,340.0
2025-07-22,DORM,23.0,23.0,46.0,195.0,51.0
2025-07-22,PTGX,36.0,61.0,97.0,427.0,184.0
2025-07-22,SANM,19.0,786.0,805.0,129.0,277.0
2025-07-22,CTRM,9.0,0.0,9.0,4.0,1.0
2025-07-22,VRTX,205.0,261.0,466.0,732.0,664.0
2025-07-22,RIG,399.0,180.0,579.0,3984.0,2288.0
2025-07-22,IAC,48.0,14.0,62.0,1654.0,183.0
2025-07-22,AESI,95.0,208.0,303.0,1150.0,1067.0
2025-07-22,NCMI,1.0,10.0,11.0,8.0,50.0
2025-07-22,ENR,194.0,140.0,334.0,932.0,701.0
2025-07-22,HYMC,164.0,28.0,192.0,2876.0,653.0
2025-07-22,CRC,518.0,22.0,540.0,45.0,40.0
2025-07-22,ICHR,77.0,176.0,253.0,806.0,281.0
2025-07-22,RHP,12.0,1.0,13.0,13.0,16.0
2025-07-22,TDUP,476.0,216.0,692.0,1134.0,337.0
2025-07-22,FGEN,302.0,1.0,303.0,418.0,20.0
2025-07-22,LSCC,167.0,47.0,214.0,2107.0,1029.0
2025-07-22,CGBD,22.0,7.0,29.0,562.0,158.0
2025-07-22,AMG,8.0,6.0,14.0,21.0,16.0
2025-07-22,META,133404.0,47694.0,181098.0,93690.0,46463.0
2025-07-22,GOOG,62665.0,39975.0,102640.0,78048.0,31577.0
2025-07-22,FLD,15.0,0.0,15.0,31.0,0.0
2025-07-22,PRM,39.0,6.0,45.0,829.0,24.0
2025-07-22,AMCX,12.0,2.0,14.0,250.0,227.0
2025-07-22,AKRO,2952.0,56.0,3008.0,14605.0,6778.0
2025-07-22,ENTX,46.0,1.0,47.0,73.0,2.0
2025-07-22,FRHC,6.0,104.0,110.0,48.0,211.0
2025-07-22,TWIN,0.0,0.0,0.0,1.0,0.0
2025-07-22,SELF,0.0,0.0,0.0,60.0,4.0
2025-07-22,BOC,18.0,1.0,19.0,619.0,110.0
2025-07-22,AUTL,7.0,0.0,7.0,512.0,0.0
2025-07-22,SLVM,53.0,32.0,85.0,153.0,73.0
2025-07-22,IRON,1.0,100.0,101.0,4332.0,250.0
2025-07-22,CSIQ,626.0,321.0,947.0,1655.0,1126.0
2025-07-22,SPB,6.0,1.0,7.0,11.0,32.0
2025-07-22,UP,54.0,4.0,58.0,3259.0,514.0
2025-07-22,GTN,278.0,15.0,293.0,1413.0,518.0
2025-07-22,ESNT,3.0,1.0,4.0,37.0,6.0
2025-07-22,CAAS,3.0,2.0,5.0,543.0,15.0
2025-07-22,OMEX,3112.0,714.0,3826.0,1995.0,911.0
2025-07-22,BTDR,3598.0,403.0,4001.0,12291.0,2220.0
2025-07-22,BATRA,29.0,54.0,83.0,287.0,382.0
2025-07-22,AMR,389.0,614.0,1003.0,1735.0,2010.0
2025-07-22,ELTX,50.0,0.0,50.0,53.0,0.0
2025-07-22,AIRS,155.0,1.0,156.0,255.0,202.0
2025-07-22,NMTC,219.0,0.0,219.0,40.0,0.0
2025-07-22,TSAT,27.0,18.0,45.0,370.0,294.0
2025-07-22,WEN,3481.0,570.0,4051.0,23358.0,54491.0
2025-07-22,FET,20.0,2.0,22.0,22.0,4.0
2025-07-22,NGNE,217.0,1.0,218.0,204.0,126.0
2025-07-22,CLMT,491.0,656.0,1147.0,1756.0,336.0
2025-07-22,LAMR,6.0,118.0,124.0,205.0,76.0
2025-07-22,ATGE,83.0,96.0,179.0,1182.0,271.0
2025-07-22,LNG,4438.0,4209.0,8647.0,8824.0,5695.0
2025-07-22,EPIX,10.0,0.0,10.0,246.0,0.0
2025-07-22,CHMI,1.0,9.0,10.0,7.0,12.0
2025-07-22,MAX,25.0,9.0,34.0,377.0,70.0
2025-07-22,CRL,101.0,1022.0,1123.0,1837.0,1285.0
2025-07-22,HYFM,200.0,10.0,210.0,0.0,0.0
2025-07-22,CBIO,592.0,21.0,613.0,74.0,2396.0
2025-07-22,HP,338.0,238.0,576.0,716.0,913.0
2025-07-22,NN,1855.0,16.0,1871.0,49233.0,2426.0
2025-07-22,VCYT,9.0,0.0,9.0,44.0,4.0
2025-07-22,DRIO,0.0,0.0,0.0,1.0,0.0
2025-07-22,CCCC,44.0,10.0,54.0,216.0,11.0
2025-07-22,OBDC,29.0,16.0,45.0,1907.0,51.0
2025-07-22,MCD,3158.0,2067.0,5225.0,8549.0,9000.0
2025-07-22,ABNB,2818.0,2715.0,5533.0,10944.0,8703.0
2025-07-22,CHRD,338.0,31.0,369.0,940.0,302.0
2025-07-22,GPRK,21.0,2.0,23.0,41.0,8.0
2025-07-22,WIX,214.0,90.0,304.0,2444.0,1259.0
2025-07-22,EARN,0.0,1.0,1.0,1.0,2.0
2025-07-22,AGO,9.0,7.0,16.0,13.0,9.0
2025-07-22,MET,176.0,135.0,311.0,2858.0,4121.0
2025-07-22,TNDM,453.0,258.0,711.0,3122.0,1152.0
2025-07-22,NAGE,306.0,298.0,604.0,2884.0,5456.0
2025-07-22,ALIT,304.0,612.0,916.0,17769.0,19443.0
2025-07-22,GEO,339.0,297.0,636.0,3148.0,3800.0
2025-07-22,INVZ,2759.0,723.0,3482.0,9928.0,2224.0
2025-07-22,UAA,1177.0,130.0,1307.0,4918.0,5188.0
2025-07-22,OMER,393.0,241.0,634.0,9685.0,2207.0
2025-07-22,TELA,0.0,1.0,1.0,2.0,2.0
2025-07-22,HOOK,1.0,8.0,9.0,1.0,4.0
2025-07-22,UGI,58.0,10.0,68.0,264.0,223.0
2025-07-22,HMN,18.0,0.0,18.0,100.0,0.0
2025-07-22,AVA,14.0,0.0,14.0,33.0,14.0
2025-07-22,GNL,12.0,20.0,32.0,309.0,47.0
2025-07-22,ONL,13.0,1.0,14.0,116.0,1.0
2025-07-22,NYT,25.0,4.0,29.0,992.0,627.0
2025-07-22,NOMD,15.0,6.0,21.0,336.0,79.0
2025-07-22,SILA,0.0,5.0,5.0,3.0,4.0
2025-07-22,ACMR,406.0,306.0,712.0,9976.0,6421.0
2025-07-22,CXW,642.0,180.0,822.0,1140.0,1113.0
2025-07-22,MNOV,0.0,0.0,0.0,40.0,0.0
2025-07-22,EVGO,1334.0,62.0,1396.0,17714.0,3304.0
2025-07-22,DIN,13.0,4.0,17.0,213.0,229.0
2025-07-22,RVMD,116.0,232.0,348.0,933.0,568.0
2025-07-22,EHC,5.0,2.0,7.0,1695.0,91.0
2025-07-22,CAR,617.0,911.0,1528.0,1420.0,1588.0
2025-07-22,SOHU,13.0,0.0,13.0,16.0,1.0
2025-07-22,BCYC,15.0,0.0,15.0,66.0,14.0
2025-07-22,ANGI,71.0,62.0,133.0,999.0,1205.0
2025-07-22,SNCR,15.0,0.0,15.0,31.0,0.0
2025-07-22,MVBF,10.0,0.0,10.0,11.0,0.0
2025-07-22,TREX,100.0,89.0,189.0,375.0,820.0
2025-07-22,SHIP,38.0,15.0,53.0,102.0,45.0
2025-07-22,VTS,15.0,17.0,32.0,171.0,47.0
2025-07-22,BCC,23.0,70.0,93.0,53.0,83.0
2025-07-22,BWXT,286.0,103.0,389.0,3292.0,1169.0
2025-07-22,JRVR,14.0,212.0,226.0,1482.0,141.0
2025-07-22,BSY,747.0,58.0,805.0,3810.0,1779.0
2025-07-22,GBDC,81.0,56.0,137.0,1535.0,690.0
2025-07-22,AMRC,108.0,69.0,177.0,332.0,320.0
2025-07-22,SKT,129.0,8.0,137.0,171.0,57.0
2025-07-22,AQMS,5.0,0.0,5.0,527.0,15.0
2025-07-22,LTC,47.0,75.0,122.0,760.0,1694.0
2025-07-22,BMEA,79.0,250.0,329.0,129.0,250.0
2025-07-22,AXSM,127.0,63.0,190.0,963.0,303.0
2025-07-22,LDI,6894.0,490.0,7384.0,9000.0,81.0
2025-07-22,VVX,33.0,7.0,40.0,201.0,27.0
2025-07-22,OPAD,12877.0,739.0,13616.0,2952.0,299.0
2025-07-22,L,62.0,3.0,65.0,207.0,57.0
2025-07-22,HSII,5.0,0.0,5.0,5.0,1.0
2025-07-22,DVAX,65.0,5.0,70.0,764.0,72.0
2025-07-22,CRBG,136.0,101.0,237.0,1463.0,160.0
2025-07-22,TSN,383.0,226.0,609.0,2201.0,2000.0
2025-07-22,ADTN,426.0,210.0,636.0,2774.0,1360.0
2025-07-22,CNA,21.0,8.0,29.0,90.0,77.0
2025-07-22,KOS,694.0,590.0,1284.0,1635.0,915.0
2025-07-22,AWR,13.0,4.0,17.0,28.0,3.0
2025-07-22,ANDE,3.0,2.0,5.0,24.0,19.0
2025-07-22,CTRI,13.0,5.0,18.0,151.0,88.0
2025-07-22,BHVN,967.0,278.0,1245.0,2081.0,1203.0
2025-07-22,OTTR,0.0,2.0,2.0,3.0,6.0
2025-07-22,AZN,372.0,230.0,602.0,5822.0,768.0
2025-07-22,ASND,82.0,429.0,511.0,412.0,1388.0
2025-07-22,NAMS,145.0,85.0,230.0,940.0,671.0
2025-07-22,APLS,1019.0,189.0,1208.0,4973.0,866.0
2025-07-22,PTCT,143.0,11.0,154.0,2668.0,806.0
2025-07-22,CRDF,2746.0,632.0,3378.0,26599.0,7955.0
2025-07-22,REGN,255.0,155.0,410.0,451.0,423.0
2025-07-22,ELDN,30.0,15.0,45.0,3184.0,5.0
2025-07-22,LENZ,35.0,2.0,37.0,4172.0,101.0
2025-07-22,INSM,444.0,374.0,818.0,19204.0,13918.0
2025-07-22,KINS,505.0,720.0,1225.0,2831.0,220.0
2025-07-22,TGNA,103.0,96.0,199.0,208.0,29.0
2025-07-22,CORZ,15796.0,4650.0,20446.0,63736.0,27966.0
2025-07-22,SPRO,322.0,11.0,333.0,78.0,240.0
2025-07-22,ATNI,0.0,0.0,0.0,0.0,1.0
2025-07-22,GETY,555.0,8.0,563.0,2398.0,586.0
2025-07-22,BLFS,3.0,2.0,5.0,6.0,2.0
2025-07-22,QSR,50.0,37.0,87.0,204.0,221.0
2025-07-22,HOWL,5.0,0.0,5.0,16.0,0.0
2025-07-22,ASPN,203.0,22.0,225.0,286.0,116.0
2025-07-22,GMED,366.0,31.0,397.0,1125.0,593.0
2025-07-22,ORGN,43.0,7.0,50.0,1375.0,713.0
2025-07-22,EYE,43.0,15.0,58.0,464.0,118.0
2025-07-22,TRUP,67.0,195.0,262.0,1945.0,1810.0
2025-07-22,KTB,36.0,11.0,47.0,175.0,124.0
2025-07-22,EOG,547.0,195.0,742.0,1182.0,1846.0
2025-07-22,INGM,1.0,0.0,1.0,3.0,14.0
2025-07-22,SABR,131.0,185.0,316.0,6741.0,18443.0
2025-07-22,DBRG,432.0,4544.0,4976.0,1559.0,682.0
2025-07-22,TXG,451.0,141.0,592.0,6314.0,1291.0
2025-07-22,CPRI,293.0,417.0,710.0,1214.0,1025.0
2025-07-22,HCI,122.0,39.0,161.0,207.0,200.0
2025-07-22,DOCS,580.0,303.0,883.0,7604.0,8126.0
2025-07-22,PX,1.0,0.0,1.0,315.0,0.0
2025-07-22,IAS,9.0,10.0,19.0,67.0,4.0
2025-07-22,OS,39.0,75.0,114.0,1492.0,301.0
2025-07-22,WLDN,70.0,32.0,102.0,616.0,265.0
2025-07-22,BBDC,8.0,1.0,9.0,45.0,23.0
2025-07-22,INVE,5.0,0.0,5.0,10.0,0.0
2025-07-22,XENE,51.0,2.0,53.0,1009.0,10.0
2025-07-22,ARBE,352.0,581.0,933.0,24116.0,2034.0
2025-07-22,UMH,0.0,10.0,10.0,1.0,10.0
2025-07-22,RPAY,0.0,1.0,1.0,2.0,1.0
2025-07-22,CMBM,303.0,103.0,406.0,409.0,129.0
2025-07-22,MNTK,2.0,0.0,2.0,15.0,15.0
2025-07-22,UTI,120.0,25.0,145.0,174.0,1117.0
2025-07-22,VFF,528.0,5.0,533.0,233.0,106.0
2025-07-22,MBC,42.0,118.0,160.0,105.0,176.0
2025-07-22,ADNT,21.0,10.0,31.0,5459.0,69.0
2025-07-22,MRSN,318.0,13.0,331.0,1532.0,138.0
2025-07-22,ICAD,0.0,0.0,0.0,8.0,0.0
2025-07-22,RGLD,797.0,250.0,1047.0,5455.0,2957.0
2025-07-22,ACRS,176.0,14.0,190.0,2459.0,15.0
2025-07-22,PLYM,14.0,8.0,22.0,82.0,106.0
2025-07-22,JACK,762.0,186.0,948.0,3039.0,734.0
2025-07-22,PSNL,64.0,101.0,165.0,182.0,355.0
2025-07-22,HIMX,1927.0,277.0,2204.0,3574.0,495.0
2025-07-22,KG,0.0,0.0,0.0,0.0,0.0
2025-07-22,APLE,184.0,206.0,390.0,464.0,127.0
2025-07-22,CIVI,527.0,254.0,781.0,25101.0,3026.0
2025-07-22,TNYA,158.0,10.0,168.0,846.0,12.0
2025-07-22,VSAT,1316.0,304.0,1620.0,9725.0,16954.0
2025-07-22,EGY,571.0,85.0,656.0,2612.0,85.0
2025-07-22,PRGO,196.0,93.0,289.0,12755.0,1416.0
2025-07-22,MQ,86.0,2.0,88.0,1193.0,396.0
2025-07-22,ACTG,110.0,9.0,119.0,3274.0,692.0
2025-07-22,MXCT,100.0,0.0,100.0,308.0,0.0
2025-07-22,CLDT,2.0,11.0,13.0,14.0,23.0
2025-07-22,ENS,6.0,28.0,34.0,53.0,107.0
2025-07-22,BGSF,3.0,0.0,3.0,1.0,1.0
2025-07-22,PNW,136.0,10.0,146.0,109.0,44.0
2025-07-22,GENI,2128.0,199.0,2327.0,5522.0,851.0
2025-07-22,LEGH,0.0,0.0,0.0,1.0,0.0
2025-07-22,SIEB,12.0,6.0,18.0,83.0,82.0
2025-07-22,AEVA,1658.0,859.0,2517.0,4037.0,2384.0
2025-07-22,AXGN,72.0,4.0,76.0,364.0,83.0
2025-07-22,FWONA,4.0,1.0,5.0,51.0,4.0
2025-07-22,CXT,0.0,0.0,0.0,13.0,0.0
2025-07-22,BCO,17.0,16.0,33.0,143.0,76.0
2025-07-22,INSW,186.0,79.0,265.0,220.0,107.0
2025-07-22,AMPL,111.0,25.0,136.0,10943.0,288.0
2025-07-22,RAPT,149.0,31.0,180.0,497.0,96.0
2025-07-22,ACIC,62.0,19.0,81.0,784.0,393.0
2025-07-22,BTAI,0.0,0.0,0.0,1.0,0.0
2025-07-22,NVTS,70681.0,25266.0,95947.0,20651.0,7503.0
2025-07-22,RIGL,57.0,16.0,73.0,70.0,25.0
2025-07-22,KIDS,5.0,0.0,5.0,701.0,1.0
2025-07-22,STEM,1225.0,1029.0,2254.0,600.0,936.0
2025-07-22,WMB,4757.0,168.0,4925.0,6563.0,11031.0
2025-07-22,KPTI,28.0,2596.0,2624.0,323.0,4040.0
2025-07-22,SBAC,61.0,13.0,74.0,184.0,122.0
2025-07-22,BNTX,592.0,57.0,649.0,1507.0,799.0
2025-07-22,IDXX,55.0,87.0,142.0,148.0,862.0
2025-07-22,PLOW,10.0,14.0,24.0,127.0,117.0
2025-07-22,EVER,22.0,30.0,52.0,45.0,88.0
2025-07-22,CRBP,14.0,100.0,114.0,40.0,101.0
2025-07-22,ACNT,1.0,0.0,1.0,1.0,0.0
2025-07-22,HIMS,37256.0,30787.0,68043.0,39344.0,38063.0
2025-07-22,NMFC,116.0,20.0,136.0,134.0,38.0
2025-07-22,AL,167.0,24.0,191.0,6178.0,2545.0
2025-07-22,EQR,24.0,25.0,49.0,378.0,163.0
2025-07-22,NJR,16.0,1.0,17.0,205.0,230.0
2025-07-22,CRGY,7.0,22.0,29.0,2926.0,331.0
2025-07-22,WAT,251.0,188.0,439.0,1034.0,430.0
2025-07-22,SEMR,6.0,1.0,7.0,35.0,7.0
2025-07-22,RGCO,3.0,0.0,3.0,12.0,0.0
2025-07-22,CLBR,9489.0,4522.0,14011.0,26757.0,17967.0
2025-07-22,AKYA,0.0,0.0,0.0,4.0,2.0
2025-07-22,W,2120.0,1108.0,3228.0,4393.0,2701.0
2025-07-22,ADUS,0.0,0.0,0.0,0.0,1.0
2025-07-22,GAIA,9.0,2.0,11.0,87.0,0.0
2025-07-22,VMEO,11.0,1.0,12.0,67.0,15.0
2025-07-22,SOND,11.0,1.0,12.0,76.0,173.0
2025-07-22,OUT,161.0,35.0,196.0,258.0,41.0
2025-07-22,PRAA,172.0,150.0,322.0,26.0,13.0
2025-07-22,FUN,376.0,28.0,404.0,7446.0,4233.0
2025-07-22,AHH,54.0,2.0,56.0,1187.0,549.0
2025-07-22,BRBR,478.0,513.0,991.0,46854.0,15816.0
2025-07-22,TRNS,205.0,3.0,208.0,572.0,9.0
2025-07-22,PMVP,55.0,5.0,60.0,642.0,5.0
2025-07-22,PLTK,76.0,35.0,111.0,5103.0,500.0
2025-07-22,ALRM,16.0,31.0,47.0,64.0,35.0
2025-07-22,PGNY,93.0,83.0,176.0,1668.0,909.0
2025-07-22,JYNT,11.0,0.0,11.0,40.0,1.0
2025-07-22,STRO,16.0,64.0,80.0,1420.0,123.0
2025-07-22,GGR,1.0,0.0,1.0,4.0,0.0
2025-07-22,CBUS,54.0,0.0,54.0,169.0,1.0
2025-07-22,YMAB,206.0,3.0,209.0,254.0,13.0
2025-07-22,EVH,63.0,15.0,78.0,5782.0,64.0
2025-07-22,VERV,60.0,810.0,870.0,5873.0,28387.0
2025-07-22,TIGO,36.0,3.0,39.0,134.0,7.0
2025-07-22,REAL,150.0,251.0,401.0,17418.0,3164.0
2025-07-22,WMG,48.0,32.0,80.0,2569.0,132.0
2025-07-22,AURA,1.0,0.0,1.0,1.0,0.0
2025-07-22,BKKT,1029.0,25.0,1054.0,35781.0,254.0
2025-07-22,RXT,236.0,4.0,240.0,1085.0,40.0
2025-07-22,PRTA,45.0,16.0,61.0,817.0,1626.0
2025-07-22,AAOI,2585.0,2669.0,5254.0,22855.0,21278.0
2025-07-22,ARLO,18.0,1313.0,1331.0,536.0,1341.0
2025-07-22,SHCO,250.0,22.0,272.0,36.0,153.0
2025-07-22,ORIC,48.0,33.0,81.0,1263.0,86.0
2025-07-22,LQDT,28.0,16.0,44.0,54.0,116.0
2025-07-22,VST,5352.0,7172.0,12524.0,11821.0,16674.0
2025-07-22,SSP,82.0,13.0,95.0,65.0,56.0
2025-07-22,COP,1786.0,1125.0,2911.0,4803.0,5336.0
2025-07-22,ROOT,411.0,234.0,645.0,3869.0,867.0
2025-07-22,SCPH,66.0,15.0,81.0,1146.0,72.0
2025-07-22,FTNT,4748.0,3483.0,8231.0,3672.0,3550.0
2025-07-22,MIST,76.0,287.0,363.0,462.0,377.0
2025-07-22,TBLA,3.0,0.0,3.0,15.0,1.0
2025-07-22,SYM,1462.0,1672.0,3134.0,3380.0,7341.0
2025-07-22,TASK,4.0,0.0,4.0,12.0,1.0
2025-07-22,VERX,4.0,2.0,6.0,20.0,31.0
2025-07-22,UPWK,429.0,257.0,686.0,5487.0,1446.0
2025-07-22,LYFT,71305.0,1569.0,72874.0,8667.0,5521.0
2025-07-22,LESL,1651.0,229.0,1880.0,3693.0,226.0
2025-07-22,CCAP,0.0,0.0,0.0,2.0,0.0
2025-07-22,ET,8376.0,2066.0,10442.0,16183.0,9800.0
2025-07-22,SPRY,73.0,6.0,79.0,963.0,223.0
2025-07-22,PLSE,5.0,28.0,33.0,7.0,47.0
2025-07-22,THRD,63.0,16.0,79.0,804.0,290.0
2025-07-22,WHWK,2.0,1.0,3.0,1.0,2.0
2025-07-22,MVIS,1277.0,397.0,1674.0,3253.0,605.0
2025-07-22,SONO,48.0,34.0,82.0,1407.0,50.0
2025-07-22,MLNK,2.0,6.0,8.0,49.0,49.0
2025-07-22,VMD,1.0,1.0,2.0,10.0,5.0
2025-07-22,MCK,110.0,59.0,169.0,473.0,328.0
2025-07-22,USAC,33.0,24.0,57.0,56.0,17.0
2025-07-22,SSSS,12.0,11.0,23.0,128.0,95.0
2025-07-22,IVVD,100.0,0.0,100.0,100.0,0.0
2025-07-22,KLTR,2.0,0.0,2.0,13.0,1.0
2025-07-22,VTLE,192.0,75.0,267.0,4629.0,2655.0
2025-07-22,KNTK,70.0,17.0,87.0,999.0,117.0
2025-07-22,TSE,15.0,2.0,17.0,183.0,15.0
2025-07-22,SHC,262.0,5.0,267.0,389.0,22.0
2025-07-22,ACRE,107.0,9.0,116.0,1880.0,885.0
2025-07-22,BLDE,327.0,23.0,350.0,4757.0,648.0
2025-07-22,TKO,310.0,225.0,535.0,2538.0,642.0
2025-07-22,MFA,32.0,24.0,56.0,522.0,639.0
2025-07-22,PSN,37.0,28.0,65.0,258.0,84.0
2025-07-22,RC,378.0,16.0,394.0,1396.0,68.0
2025-07-22,OABI,35.0,0.0,35.0,42.0,0.0
2025-07-22,AEIS,36.0,28.0,64.0,80.0,67.0
